#1
double Tamb(6052,2) # Time in h and Tamb in degC
22.008,21.6605
22.01,21.5995
22.012,21.6361
22.013,21.6117
22.014,21.5995
22.015,21.6361
22.016,21.5629
22.017,21.5995
22.018,21.5629
22.019,21.6361
22.02,21.5629
22.021,21.6361
22.022,21.6117
22.023,21.5629
22.025,21.5384
22.026,21.5995
22.027,21.5629
22.03,21.6361
22.031,21.6605
22.032,21.6361
22.034,21.5629
22.035,21.5995
22.036,21.6605
22.037,21.6361
22.038,21.6605
22.039,21.5995
22.04,21.6361
22.043,21.6605
22.044,21.5995
22.045,21.6361
22.046,21.5629
22.047,21.5995
22.048,21.6361
22.049,21.5629
22.05,21.6361
22.052,21.6605
22.053,21.6361
22.054,21.6605
22.057,21.6361
22.058,21.5629
22.059,21.6361
22.06,21.5629
22.061,21.6605
22.062,21.5629
22.063,21.5995
22.064,21.6605
22.066,21.5629
22.068,21.6117
22.07,21.6605
22.073,21.5995
22.074,21.5629
22.075,21.6361
22.076,21.6605
22.077,21.5629
22.078,21.6361
22.079,21.6605
22.081,21.5384
22.082,21.6605
22.083,21.6361
22.084,21.5384
22.085,21.6605
22.088,21.6361
22.089,21.6605
22.092,21.5629
22.093,21.6361
22.094,21.6605
22.095,21.5629
22.096,21.5995
22.097,21.6605
22.103,21.6361
22.104,21.5995
22.105,21.6361
22.106,21.6605
22.107,21.6361
22.109,21.6605
22.11,21.6361
22.111,21.6117
22.112,21.6361
22.114,21.6605
22.115,21.6361
22.117,21.5995
22.118,21.6971
22.119,21.5995
22.12,21.6361
22.121,21.6605
22.123,21.6361
22.124,21.6605
22.125,21.6361
22.126,21.5995
22.127,21.6605
22.13,21.6361
22.131,21.6605
22.133,21.6361
22.134,21.6605
22.135,21.5995
22.137,21.5629
22.138,21.6361
22.139,21.6605
22.14,21.6971
22.141,21.6361
22.142,21.6605
22.143,21.6361
22.144,21.6605
22.148,21.6361
22.149,21.6605
22.15,21.6361
22.151,21.6605
22.152,21.6361
22.153,21.5995
22.154,21.6117
22.155,21.6605
22.157,21.6361
22.158,21.6605
22.159,21.6361
22.161,21.6605
22.162,21.5995
22.164,21.6605
22.165,21.5995
22.166,21.5629
22.167,21.6361
22.168,21.6605
22.169,21.5995
22.17,21.6361
22.171,21.6605
22.175,21.6361
22.177,21.5995
22.178,21.6971
22.179,21.6361
22.18,21.6605
22.182,21.6971
22.184,21.6605
22.185,21.6361
22.186,21.6605
22.188,21.6361
22.191,21.6605
22.192,21.6239
22.193,21.6361
22.194,21.5995
22.195,21.6605
22.197,21.6361
22.2,21.5995
22.201,21.6605
22.203,21.6361
22.204,21.6605
22.205,21.5995
22.206,21.6605
22.207,21.6117
22.208,21.6361
22.211,21.6605
22.213,21.6361
22.214,21.6605
22.215,21.6361
22.216,21.6605
22.218,21.6361
22.219,21.6605
22.22,21.6361
22.221,21.6605
22.222,21.5995
22.223,21.6361
22.224,21.6605
22.225,21.6361
22.226,21.5995
22.227,21.5629
22.228,21.6605
22.229,21.6361
22.231,21.6605
22.233,21.6361
22.234,21.6605
22.235,21.6361
22.237,21.6605
22.238,21.6361
22.241,21.6605
22.243,21.6361
22.244,21.6605
22.245,21.746
22.246,21.6117
22.247,21.6605
22.248,21.6361
22.249,21.6605
22.25,21.6971
22.251,21.6117
22.252,21.6361
22.254,21.6605
22.256,21.6361
22.257,21.6605
22.258,21.5995
22.261,21.6605
22.262,21.5629
22.263,21.6361
22.264,21.6605
22.265,21.6361
22.266,21.6971
22.267,21.6605
22.268,21.5995
22.269,21.6605
22.27,21.6361
22.271,21.6605
22.273,21.6361
22.276,21.5995
22.278,21.6605
22.279,21.6361
22.28,21.5995
22.281,21.6605
22.282,21.6361
22.284,21.6605
22.285,21.5995
22.286,21.6605
22.287,21.6361
22.288,21.6605
22.289,21.6361
22.29,21.6605
22.292,21.6361
22.293,21.5995
22.294,21.6361
22.296,21.6605
22.298,21.6361
22.3,21.6605
22.301,21.5995
22.302,21.6605
22.303,21.6361
22.306,21.6605
22.307,21.6361
22.309,21.6971
22.31,21.6605
22.311,21.6361
22.316,21.6605
22.317,21.6361
22.319,21.6605
22.32,21.6361
22.321,21.6605
22.322,21.6971
22.323,21.6361
22.324,21.5995
22.325,21.6361
22.326,21.6605
22.327,21.6971
22.328,21.6361
22.331,21.6605
22.332,21.6971
22.334,21.6605
22.335,21.6361
22.337,21.6605
22.338,21.6971
22.339,21.6605
22.34,21.5995
22.341,21.6605
22.342,21.6971
22.343,21.6605
22.345,21.6361
22.346,21.5629
22.347,21.6605
22.348,21.6361
22.35,21.6605
22.353,21.5995
22.354,21.6605
22.356,21.6361
22.361,21.5995
22.362,21.6971
22.363,21.6361
22.365,21.6605
22.366,21.6361
22.367,21.6605
22.368,21.6971
22.37,21.6605
22.371,21.6361
22.372,21.6605
22.375,21.6361
22.376,21.6605
22.377,21.6361
22.378,21.6605
22.379,21.6361
22.38,21.6605
22.381,21.6361
22.382,21.6605
22.386,21.5995
22.388,21.6361
22.39,21.6605
22.392,21.6361
22.393,21.5995
22.394,21.6361
22.395,21.6605
22.396,21.6361
22.4,21.6605
22.402,21.6361
22.408,21.6605
22.409,21.6361
22.41,21.6605
22.411,21.6361
22.413,21.6605
22.414,21.6971
22.415,21.6605
22.417,21.6849
22.418,21.6971
22.419,21.6361
22.42,21.6605
22.421,21.6361
22.426,21.6605
22.427,21.6361
22.428,21.6605
22.429,21.6361
22.43,21.6849
22.431,21.6605
22.432,21.6361
22.433,21.6971
22.434,21.6361
22.435,21.6605
22.436,21.6361
22.437,21.5995
22.438,21.6361
22.439,21.6971
22.44,21.6605
22.442,21.6361
22.443,21.6605
22.444,21.6727
22.445,21.6361
22.446,21.6605
22.449,21.5995
22.45,21.6605
22.453,21.6361
22.454,21.6605
22.455,21.5995
22.456,21.6361
22.458,21.6971
22.459,21.6605
22.46,21.6971
22.461,21.6605
22.462,21.6361
22.463,21.5629
22.464,21.6361
22.465,21.6605
22.466,21.6971
22.467,21.6361
22.468,21.6605
22.47,21.5995
22.471,21.6605
22.473,21.6361
22.475,21.746
22.476,21.6361
22.477,21.5995
22.478,21.6361
22.479,21.6605
22.48,21.6361
22.481,21.6605
22.482,21.6971
22.483,21.6361
22.484,21.6239
22.485,21.6971
22.486,21.6605
22.488,21.6361
22.489,21.6605
22.492,21.6361
22.493,21.6605
22.497,21.6971
22.498,21.6605
22.499,21.6361
22.502,21.6605
22.504,21.6361
22.505,21.6971
22.506,21.6605
22.507,21.6361
22.508,21.6605
22.511,21.5995
22.512,21.6605
22.516,21.5995
22.517,21.6605
22.52,21.6361
22.522,21.6605
22.523,21.6361
22.524,21.6971
22.525,21.6361
22.527,21.6605
22.528,21.6361
22.529,21.6605
22.531,21.6971
22.533,21.6605
22.534,21.6361
22.537,21.6971
22.538,21.6605
22.539,21.6361
22.543,21.6605
22.544,21.7093
22.545,21.6361
22.546,21.6605
22.547,21.746
22.548,21.6361
22.55,21.6605
22.553,21.6361
22.554,21.6971
22.555,21.6605
22.556,21.6361
22.557,21.6605
22.56,21.746
22.561,21.6361
22.563,21.6971
22.564,21.6605
22.565,21.6361
22.567,21.6971
22.569,21.6605
22.57,21.7582
22.571,21.6361
22.572,21.6605
22.573,21.6361
22.576,21.6971
22.577,21.6727
22.578,21.6361
22.579,21.6605
22.58,21.6971
22.581,21.6361
22.584,21.6605
22.585,21.6361
22.586,21.6971
22.587,21.6361
22.589,21.6605
22.591,21.6361
22.593,21.6605
22.594,21.6361
22.595,21.746
22.596,21.6971
22.597,21.6361
22.599,21.6971
22.6,21.5995
22.601,21.6361
22.602,21.6605
22.603,21.6361
22.605,21.6605
22.607,21.6971
22.608,21.6361
22.609,21.6971
22.61,21.6605
22.612,21.6361
22.613,21.6971
22.614,21.6361
22.615,21.746
22.616,21.6605
22.617,21.6361
22.618,21.6605
22.619,21.6361
22.621,21.6605
22.623,21.6971
22.624,21.6361
22.625,21.6605
22.626,21.6361
22.627,21.746
22.628,21.6727
22.629,21.6361
22.63,21.6605
22.632,21.6361
22.633,21.6605
22.636,21.6361
22.638,21.6605
22.639,21.6361
22.641,21.6605
22.642,21.6361
22.643,21.6605
22.644,21.6971
22.645,21.6605
22.647,21.6361
22.651,21.6605
22.652,21.6361
22.653,21.6605
22.654,21.6361
22.655,21.6605
22.656,21.6361
22.657,21.6605
22.658,21.6361
22.66,21.6971
22.661,21.6605
22.662,21.6361
22.663,21.6605
22.664,21.746
22.665,21.6971
22.666,21.6361
22.668,21.7582
22.669,21.6605
22.671,21.6361
22.672,21.6605
22.674,21.6971
22.675,21.6605
22.677,21.6971
22.678,21.6605
22.679,21.6971
22.68,21.6605
22.682,21.6361
22.683,21.6605
22.684,21.6361
22.685,21.7582
22.686,21.6605
22.687,21.6361
22.69,21.6971
22.692,21.6361
22.695,21.6605
22.696,21.6361
22.697,21.7582
22.698,21.6971
22.699,21.6605
22.7,21.6361
22.703,21.6605
22.705,21.6971
22.706,21.6361
22.71,21.6605
22.712,21.7093
22.713,21.6605
22.715,21.6361
22.716,21.6971
22.718,21.6605
22.719,21.746
22.72,21.6971
22.721,21.6605
22.722,21.6361
22.724,21.6605
22.727,21.6971
22.728,21.6605
22.731,21.7582
22.732,21.6971
22.733,21.6361
22.736,21.6605
22.738,21.6361
22.739,21.7582
22.74,21.6605
22.744,21.6361
22.747,21.6605
22.748,21.6361
22.749,21.6605
22.754,21.6971
22.755,21.6605
22.758,21.6361
22.759,21.6605
22.766,21.6361
22.767,21.6971
22.768,21.6605
22.769,21.6971
22.77,21.6361
22.771,21.6605
22.772,21.6361
22.773,21.6605
22.774,21.6971
22.776,21.6361
22.777,21.6605
22.778,21.6727
22.779,21.746
22.782,21.6361
22.785,21.6605
22.786,21.6971
22.787,21.7582
22.788,21.6361
22.79,21.7093
22.791,21.6605
22.794,21.6971
22.795,21.6605
22.799,21.5995
22.8,21.6971
22.801,21.6605
22.804,21.6361
22.805,21.6605
22.806,21.5995
22.807,21.7582
22.808,21.6971
22.809,21.6605
22.811,21.6361
22.813,21.6971
22.814,21.6605
22.816,21.746
22.818,21.6971
22.819,21.6361
22.821,21.6971
22.822,21.6605
22.824,21.6361
22.825,21.6605
22.826,21.7093
22.828,21.6361
22.829,21.746
22.83,21.6605
22.831,21.6971
22.832,21.7582
22.833,21.746
22.834,21.6605
22.835,21.6361
22.837,21.6971
22.838,21.6361
22.844,21.6605
22.849,21.6361
22.853,21.6605
22.854,21.6971
22.855,21.6361
22.856,21.6605
22.857,21.6361
22.86,21.6605
22.863,21.6971
22.865,21.7215
22.866,21.6971
22.867,21.6361
22.868,21.6605
22.869,21.6361
22.87,21.6605
22.871,21.6361
22.872,21.746
22.873,21.7093
22.874,21.6605
22.876,21.6361
22.878,21.746
22.879,21.6361
22.88,21.6605
22.881,21.6361
22.882,21.6971
22.883,21.7582
22.884,21.6605
22.887,21.6361
22.888,21.6605
22.889,21.746
22.891,21.7582
22.892,21.6361
22.895,21.6971
22.896,21.6605
22.899,21.746
22.9,21.6605
22.903,21.6971
22.904,21.746
22.905,21.6971
22.907,21.6361
22.908,21.6605
22.909,21.6361
22.91,21.746
22.912,21.6361
22.914,21.6971
22.915,21.7582
22.916,21.746
22.918,21.6605
22.919,21.6971
22.921,21.6361
22.923,21.6605
22.924,21.6361
22.925,21.6605
22.926,21.6361
22.927,21.746
22.928,21.6605
22.929,21.6361
22.93,21.6971
22.932,21.6605
22.933,21.6361
22.934,21.746
22.935,21.6361
22.937,21.6971
22.938,21.7582
22.939,21.6605
22.941,21.6971
22.942,21.6361
22.944,21.7582
22.945,21.746
22.946,21.6361
22.948,21.6971
22.949,21.6361
22.95,21.746
22.952,21.7582
22.953,21.6605
22.954,21.746
22.955,21.6361
22.956,21.7582
22.957,21.6971
22.958,21.6361
22.96,21.6605
22.961,21.6361
22.962,21.7093
22.963,21.6727
22.964,21.6605
22.967,21.6971
22.968,21.6361
22.969,21.7582
22.97,21.6361
22.975,21.6971
22.976,21.6605
22.977,21.5995
22.978,21.6605
22.979,21.746
22.98,21.6605
22.982,21.5995
22.985,21.6361
22.986,21.6971
22.987,21.6361
22.988,21.6605
22.989,21.746
22.99,21.7093
22.992,21.7582
22.993,21.6971
22.995,21.7582
22.996,21.6361
22.997,21.746
22.998,21.6605
22.999,21.6971
23,21.6605
23.001,21.7582
23.002,21.6361
23.006,21.6605
23.007,21.6971
23.008,21.6605
23.01,21.746
23.012,21.6361
23.013,21.6605
23.014,21.6361
23.015,21.7582
23.016,21.6971
23.017,21.6361
23.018,21.6605
23.019,21.6361
23.02,21.6605
23.021,21.746
23.022,21.6605
23.024,21.6361
23.025,21.7093
23.026,21.6361
23.027,21.6971
23.028,21.6605
23.03,21.6361
23.031,21.6605
23.036,21.6971
23.037,21.746
23.038,21.7582
23.04,21.6605
23.042,21.7582
23.043,21.7093
23.044,21.746
23.045,21.6971
23.046,21.7582
23.047,21.746
23.048,21.6971
23.049,21.6361
23.05,21.7582
23.051,21.746
23.053,21.6971
23.054,21.6605
23.055,21.7093
23.056,21.6361
23.059,21.746
23.061,21.6971
23.062,21.6605
23.065,21.7215
23.066,21.6361
23.067,21.6605
23.069,21.6361
23.07,21.746
23.071,21.6971
23.073,21.6605
23.074,21.6361
23.076,21.6605
23.079,21.746
23.08,21.6605
23.081,21.6971
23.082,21.746
23.083,21.6971
23.084,21.7582
23.086,21.6605
23.087,21.6361
23.088,21.6971
23.09,21.6361
23.091,21.6971
23.093,21.7582
23.095,21.6971
23.096,21.6605
23.098,21.746
23.1,21.6605
23.101,21.6971
23.102,21.7582
23.103,21.6605
23.104,21.7582
23.107,21.6605
23.108,21.6361
23.109,21.7093
23.11,21.746
23.111,21.7582
23.112,21.746
23.113,21.6361
23.114,21.7582
23.115,21.746
23.117,21.5995
23.118,21.6971
23.119,21.6727
23.12,21.7582
23.121,21.6361
23.122,21.7582
23.124,21.746
23.126,21.6605
23.128,21.7582
23.129,21.6971
23.131,21.6605
23.134,21.746
23.136,21.7582
23.137,21.6605
23.138,21.6361
23.14,21.7582
23.141,21.746
23.142,21.6605
23.143,21.746
23.144,21.6971
23.145,21.7582
23.146,21.746
23.147,21.6971
23.148,21.7582
23.149,21.6971
23.15,21.7582
23.151,21.746
23.156,21.6971
23.157,21.7582
23.158,21.746
23.159,21.7582
23.16,21.7093
23.161,21.6605
23.167,21.7582
23.168,21.6605
23.169,21.746
23.171,21.7582
23.172,21.7215
23.173,21.7582
23.174,21.6971
23.176,21.746
23.178,21.6361
23.179,21.6605
23.18,21.746
23.181,21.6971
23.182,21.746
23.183,21.6971
23.184,21.6361
23.185,21.7582
23.186,21.746
23.19,21.7582
23.192,21.6361
23.193,21.7582
23.194,21.6361
23.195,21.6605
23.196,21.6971
23.197,21.746
23.199,21.7093
23.2,21.6971
23.202,21.746
23.203,21.7582
23.204,21.746
23.205,21.7582
23.206,21.746
23.208,21.6971
23.209,21.6605
23.213,21.7582
23.214,21.6361
23.215,21.7582
23.224,21.746
23.225,21.7582
23.226,21.7093
23.227,21.746
23.228,21.7582
23.229,21.6971
23.23,21.7582
23.231,21.6361
23.232,21.746
23.233,21.6605
23.234,21.6361
23.236,21.6605
23.239,21.7582
23.24,21.6605
23.241,21.7582
23.242,21.6605
23.244,21.746
23.246,21.7582
23.247,21.7093
23.248,21.746
23.249,21.6605
23.25,21.746
23.251,21.7582
23.252,21.6971
23.254,21.6605
23.255,21.746
23.256,21.6971
23.257,21.746
23.258,21.7582
23.259,21.7215
23.26,21.7582
23.261,21.746
23.262,21.7582
23.263,21.746
23.266,21.7582
23.267,21.6971
23.268,21.746
23.269,21.6605
23.27,21.6361
23.271,21.746
23.273,21.7582
23.274,21.6727
23.275,21.6605
23.276,21.7582
23.278,21.746
23.279,21.7582
23.28,21.6605
23.282,21.6361
23.284,21.6971
23.285,21.746
23.291,21.6361
23.292,21.7582
23.293,21.746
23.299,21.7582
23.3,21.6971
23.301,21.746
23.302,21.6971
23.303,21.7582
23.304,21.6971
23.306,21.6727
23.307,21.7582
23.309,21.746
23.31,21.6971
23.311,21.746
23.312,21.6971
23.313,21.7582
23.315,21.6605
23.316,21.746
23.317,21.7582
23.319,21.6605
23.321,21.746
23.322,21.6971
23.323,21.746
23.326,21.6361
23.327,21.7582
23.328,21.6361
23.329,21.6971
23.331,21.746
23.332,21.6971
23.333,21.6605
23.334,21.746
23.335,21.7093
23.336,21.746
23.337,21.6971
23.339,21.7582
23.342,21.6971
23.344,21.6361
23.345,21.746
23.346,21.6971
23.347,21.746
23.351,21.6971
23.352,21.7582
23.353,21.7948
23.354,21.746
23.355,21.7582
23.356,21.746
23.357,21.6605
23.358,21.746
23.36,21.7582
23.364,21.746
23.365,21.7582
23.366,21.746
23.367,21.6971
23.368,21.746
23.373,21.7582
23.375,21.7215
23.376,21.6971
23.378,21.746
23.382,21.7582
23.383,21.6971
23.385,21.746
23.386,21.6971
23.388,21.7582
23.389,21.6361
23.39,21.7582
23.391,21.746
23.393,21.7582
23.394,21.746
23.396,21.7582
23.397,21.746
23.398,21.7582
23.399,21.746
23.4,21.6971
23.401,21.7582
23.404,21.6605
23.405,21.6971
23.406,21.746
23.407,21.7582
23.409,21.6971
23.41,21.746
23.411,21.6971
23.414,21.7582
23.415,21.746
23.417,21.7582
23.418,21.746
23.419,21.7582
23.42,21.6971
23.421,21.7582
23.423,21.746
23.424,21.7582
23.427,21.746
23.43,21.6727
23.431,21.7582
23.432,21.746
23.434,21.6605
23.435,21.7582
23.438,21.746
23.439,21.6971
23.44,21.746
23.443,21.7582
23.444,21.746
23.445,21.6605
23.447,21.746
23.448,21.6971
23.451,21.7582
23.452,21.746
23.459,21.6605
23.46,21.746
23.461,21.7582
23.465,21.746
23.466,21.6605
23.467,21.7582
23.468,21.746
23.469,21.6971
23.471,21.7215
23.473,21.746
23.475,21.6971
23.476,21.746
23.477,21.6971
23.479,21.7582
23.481,21.746
23.482,21.7582
23.483,21.6971
23.484,21.7582
23.485,21.746
23.486,21.6971
23.488,21.7582
23.489,21.746
23.49,21.7582
23.491,21.746
23.492,21.6971
23.493,21.7582
23.497,21.6605
23.498,21.7582
23.499,21.746
23.5,21.7582
23.502,21.6849
23.503,21.6971
23.505,21.746
23.506,21.7582
23.507,21.746
23.508,21.6971
23.511,21.746
23.512,21.7582
23.513,21.746
23.519,21.6971
23.52,21.746
23.521,21.6971
23.522,21.746
23.524,21.7582
23.525,21.746
23.526,21.7215
23.527,21.746
23.529,21.7582
23.53,21.6971
23.531,21.746
23.533,21.7582
23.535,21.746
23.537,21.7582
23.538,21.746
23.539,21.7582
23.54,21.746
23.542,21.6971
23.543,21.7582
23.544,21.746
23.545,21.6971
23.546,21.746
23.547,21.6971
23.548,21.6605
23.549,21.6971
23.552,21.7582
23.553,21.746
23.554,21.7582
23.556,21.746
23.557,21.7582
23.558,21.6971
23.559,21.746
23.56,21.6971
23.561,21.7582
23.562,21.746
23.564,21.7582
23.565,21.6361
23.566,21.746
23.568,21.6971
23.569,21.746
23.571,21.7582
23.573,21.746
23.574,21.7582
23.575,21.746
23.576,21.6971
23.577,21.7582
23.578,21.6971
23.579,21.6605
23.58,21.746
23.584,21.7582
23.587,21.6971
23.588,21.7582
23.589,21.6605
23.59,21.7582
23.591,21.746
23.592,21.6849
23.593,21.6971
23.595,21.7948
23.596,21.6971
23.597,21.7582
23.601,21.746
23.603,21.6971
23.604,21.6605
23.605,21.6971
23.606,21.746
23.607,21.7582
23.608,21.746
23.61,21.7582
23.612,21.746
23.614,21.6971
23.615,21.746
23.618,21.7582
23.619,21.746
23.621,21.7948
23.622,21.7215
23.623,21.7582
23.624,21.746
23.625,21.6361
23.626,21.7582
23.627,21.6971
23.628,21.7948
23.629,21.6971
23.63,21.7582
23.632,21.746
23.633,21.7582
23.634,21.6971
23.635,21.746
23.638,21.7582
23.639,21.6971
23.642,21.746
23.643,21.7582
23.645,21.746
23.646,21.7582
23.647,21.6971
23.648,21.746
23.649,21.6971
23.651,21.7582
23.652,21.6971
23.653,21.746
23.654,21.7582
23.658,21.746
23.659,21.6361
23.66,21.746
23.661,21.7582
23.662,21.6971
23.663,21.746
23.664,21.7582
23.665,21.746
23.666,21.7582
23.667,21.746
23.668,21.6971
23.669,21.7582
23.67,21.746
23.671,21.7582
23.672,21.6971
23.673,21.7582
23.674,21.6971
23.675,21.746
23.676,21.6971
23.677,21.746
23.679,21.7582
23.68,21.746
23.681,21.7582
23.683,21.746
23.684,21.7582
23.688,21.746
23.69,21.7582
23.693,21.6971
23.696,21.746
23.697,21.7582
23.698,21.746
23.701,21.7582
23.702,21.6971
23.703,21.746
23.704,21.6971
23.706,21.746
23.707,21.7093
23.708,21.746
23.709,21.6971
23.71,21.746
23.711,21.6971
23.712,21.7582
23.713,21.746
23.714,21.7582
23.715,21.746
23.716,21.7582
23.717,21.6971
23.719,21.6849
23.72,21.7582
23.722,21.6971
23.723,21.746
23.724,21.7582
23.725,21.746
23.726,21.7582
23.73,21.746
23.731,21.7582
23.733,21.746
23.735,21.7582
23.737,21.6971
23.738,21.746
23.739,21.7582
23.74,21.6971
23.742,21.7582
23.743,21.746
23.744,21.6971
23.746,21.7582
23.748,21.7948
23.749,21.7582
23.751,21.746
23.752,21.6971
23.753,21.7582
23.754,21.746
23.757,21.7582
23.758,21.6971
23.759,21.7582
23.763,21.746
23.767,21.7948
23.768,21.6971
23.769,21.7948
23.77,21.746
23.772,21.7582
23.774,21.6971
23.775,21.7582
23.776,21.746
23.777,21.6971
23.779,21.7582
23.781,21.746
23.784,21.6971
23.785,21.746
23.788,21.6971
23.789,21.7582
23.791,21.746
23.793,21.7582
23.794,21.746
23.795,21.6971
23.796,21.7582
23.797,21.746
23.798,21.7582
23.799,21.746
23.8,21.7582
23.802,21.746
23.805,21.7582
23.807,21.746
23.808,21.7582
23.809,21.746
23.811,21.7582
23.812,21.746
23.813,21.7582
23.814,21.6971
23.815,21.7948
23.816,21.7582
23.817,21.746
23.821,21.7582
23.822,21.746
23.823,21.7948
23.825,21.746
23.831,21.6971
23.832,21.746
23.836,21.7582
23.838,21.6971
23.839,21.746
23.843,21.7582
23.845,21.746
23.846,21.7582
23.849,21.746
23.851,21.7582
23.854,21.746
23.855,21.7582
23.856,21.746
23.858,21.7582
23.859,21.746
23.86,21.7582
23.861,21.746
23.862,21.7582
23.866,21.7948
23.867,21.7582
23.869,21.746
23.87,21.6971
23.871,21.746
23.874,21.7582
23.875,21.746
23.876,21.7582
23.878,21.6971
23.88,21.746
23.881,21.7582
23.882,21.746
23.884,21.7582
23.885,21.746
23.886,21.7582
23.888,21.6971
23.889,21.7582
23.89,21.746
23.891,21.7582
23.892,21.746
23.894,21.6971
23.895,21.746
23.897,21.7582
23.898,21.746
23.899,21.7582
23.9,21.746
23.901,21.7582
23.904,21.746
23.906,21.7582
23.908,21.746
23.909,21.7582
23.91,21.746
23.918,21.7582
23.919,21.7948
23.92,21.746
23.921,21.6971
23.922,21.746
23.923,21.6971
23.924,21.7582
23.925,21.746
23.926,21.7582
23.927,21.746
23.929,21.7093
23.93,21.7948
23.931,21.746
23.932,21.7582
23.933,21.746
23.935,21.7582
23.936,21.746
23.937,21.7582
23.938,21.746
23.94,21.7582
23.941,21.6971
23.942,21.7582
23.943,21.746
23.947,21.7582
23.948,21.6971
23.949,21.746
23.95,21.7093
23.951,21.7582
23.952,21.6971
23.954,21.746
23.958,21.7582
23.96,21.6971
23.961,21.746
23.962,21.7582
23.964,21.746
23.965,21.7582
23.966,21.6971
23.967,21.746
23.968,21.7582
23.972,21.6971
23.973,21.6605
23.974,21.6971
23.975,21.7582
23.976,21.7826
23.978,21.7582
23.98,21.7948
23.981,21.7582
23.982,21.746
23.983,21.7582
23.984,21.6971
23.985,21.7582
23.986,21.6971
23.987,21.746
23.989,21.6971
23.99,21.7582
23.993,21.746
23.994,21.7582
23.995,21.6971
23.996,21.7948
23.998,21.7582
